"Date","Open","High","Low","Close","Volume"
"03.10.2001","4304.01","4441.55","4181.09","4436.66","0"
"04.10.2001","4440.3","4549.89","4414.55","4548.13","0"
"05.10.2001","4537.52","4592.14","4441.32","4487.69","0"
"08.10.2001","4469.11","4505.28","4330.54","4495.15","0"
"09.10.2001","4488.47","4545.68","4436.54","4472.42","0"
"10.10.2001","4471.63","4622.85","4421.96","4613.19","0"
"11.10.2001","4627.72","4742.18","4616.68","4718.46","0"
"12.10.2001","4720.61","4724.73","4581.36","4625.13","0"
"15.10.2001","4619.59","4623.95","4496.59","4548.48","0"
"16.10.2001","4542.28","4636.93","4510.75","4626.48","0"
"17.10.2001","4634.1","4779.64","4609.94","4644.82","0"
"18.10.2001","4628.09","4628.09","4493.84","4574.37","0"
"19.10.2001","4580.68","4590.93","4445.64","4513.53","0"
"22.10.2001","4518.36","4633.24","4480.16","4619.32","0"
"23.10.2001","4629.49","4735.94","4629.49","4704.22","0"
"24.10.2001","4689.04","4841.14","4652.25","4811.82","0"
"25.10.2001","4805.03","4874.31","4651.35","4715.6","0"
"26.10.2001","4719.03","4820.26","4719.03","4820.26","0"
"29.10.2001","4812.6","4812.6","4659.75","4660.35","0"
"30.10.2001","4658.52","4658.52","4476.61","4543.98","0"
"31.10.2001","4526.85","4626.02","4457.72","4559.13","0"
"01.11.2001","4556.71","4637.18","4481.55","4636.13","0"
"02.11.2001","4641.36","4658.47","4568.64","4583.31","0"
"05.11.2001","4588.69","4755.11","4588.69","4755.11","0"
"06.11.2001","4767.61","4819.9","4707.65","4707.65","0"
"07.11.2001","4715.15","4862.85","4676.25","4860.66","0"
"08.11.2001","4851.38","5005.95","4833.59","4993.57","0"
"09.11.2001","4990.81","4990.81","4886.31","4910.07","0"
"12.11.2001","4907.61","4910.12","4648.68","4820.37","0"
"13.11.2001","4825.55","4970.03","4821.82","4946.97","0"
"14.11.2001","4950.74","5047.19","4939.83","4953.53","0"
"15.11.2001","4960.59","5073.25","4960.59","5006.33","0"
"16.11.2001","5015.56","5114.4","4989.21","5062.64","0"
"19.11.2001","5071.63","5193.66","5071.63","5185.1","0"
"20.11.2001","5187.19","5212.03","5016.92","5096.18","0"
"21.11.2001","5091.49","5151.99","5040.61","5087.03","0"
"22.11.2001","5089.9","5143.62","5083.75","5124.54","0"
"23.11.2001","5131.68","5160.19","5031.39","5150.97","0"
"26.11.2001","5159.81","5217.47","5106.06","5114.12","0"
"27.11.2001","5117.52","5147.83","4969.18","5059.57","0"
"28.11.2001","5031.15","5031.15","4915.15","4915.95","0"
"29.11.2001","4897.96","4975.42","4874.23","4936.08","0"
"30.11.2001","4954.2","5042.43","4954.2","4989.91","0"
"03.12.2001","4986.58","4996.43","4872.25","4988.44","0"
"04.12.2001","4989.03","5040.2","4978.06","5013.99","0"
"05.12.2001","5020.07","5282.01","5020.07","5262.75","0"
"06.12.2001","5258.47","5341.86","5241.24","5271.29","0"
"07.12.2001","5277.18","5297.9","5199.03","5199.03","0"
"10.12.2001","5200.54","5212.95","5113.41","5124.68","0"
"11.12.2001","5121.68","5169.15","5075.43","5146.45","0"
"12.12.2001","5149.38","5193.96","5028.16","5062.56","0"
"13.12.2001","5053.87","5096.82","4947.82","4966.05","0"
"14.12.2001","4957.1","4983.86","4901.04","4909.42","0"
"17.12.2001","4913.93","5098.25","4905.28","5067.99","0"
"18.12.2001","5061.84","5115.79","5037.87","5039.64","0"
"19.12.2001","5036.03","5061.25","4948.28","4984.69","0"
"20.12.2001","4990.92","5026.82","4924.63","4934.14","0"
"21.12.2001","4930.04","5024.81","4877.57","5019.01","0"
"27.12.2001","5032.87","5117.13","5032.87","5117.13","0"
"28.12.2001","5110.22","5175.57","5110.22","5160.1","0"
"02.01.2002","5155.26","5195.56","5107.36","5167.88","0"
"03.01.2002","5175.18","5288.23","5175.18","5270.29","0"
"04.01.2002","5291.6","5352.16","5262.92","5318.73","0"
"07.01.2002","5327.4","5347.12","5220.99","5232.22","0"
"08.01.2002","5211.23","5260.62","5185.07","5236.37","0"
"09.01.2002","5228.18","5303.81","5180.32","5288.21","0"
"10.01.2002","5265.81","5265.81","5172.04","5228.11","0"
"11.01.2002","5228.09","5270.44","5188.43","5209.97","0"
"14.01.2002","5206.23","5206.23","5055.62","5065.84","0"
"15.01.2002","5059.84","5107.56","5029.48","5062.04","0"
"16.01.2002","5050.35","5052.81","4974.58","4984.2","0"
"17.01.2002","4985.37","5135.99","4985.37","5133.4","0"
"18.01.2002","5118.27","5133.62","5065.03","5122.23","0"
"21.01.2002","5122.4","5122.4","5021.21","5069.74","0"
"22.01.2002","5069.84","5136.42","5028.89","5045.72","0"
"23.01.2002","5048.81","5169.53","5006.26","5163.03","0"
"24.01.2002","5169.03","5219.85","5146.6","5170.44","0"
"25.01.2002","5168.52","5169.8","5081.72","5156.63","0"
"28.01.2002","5156.52","5203.77","5129.24","5159.02","0"
"29.01.2002","5165.06","5205.63","5073.07","5084.52","0"
"30.01.2002","5065.62","5066.42","4980.7","5052.2","0"
"31.01.2002","5068.89","5119.51","5054.42","5107.61","0"
"01.02.2002","5109.48","5165.97","5082.43","5097.06","0"
"04.02.2002","5088.83","5093.49","4984.48","4984.48","0"
"05.02.2002","4981.47","4981.47","4869.81","4936.75","0"
"06.02.2002","4937.19","4946.08","4778.36","4804.41","0"
"07.02.2002","4798.03","4873.59","4730.7","4862.62","0"
"08.02.2002","4850.39","4896.55","4806.78","4835.95","0"
"11.02.2002","4845.24","4945.37","4845.24","4940.0","0"
"12.02.2002","4945.75","4975.57","4858.81","4884.78","0"
"13.02.2002","4891.01","4945.87","4834.15","4935.35","0"
"14.02.2002","4945.23","4992.6","4916.55","4973.77","0"
"15.02.2002","4967.51","4969.86","4856.17","4862.6","0"
"18.02.2002","4865.83","4894.49","4840.88","4871.76","0"
"19.02.2002","4855.7","4855.7","4757.73","4764.05","0"
"20.02.2002","4765.9","4803.3","4706.01","4780.24","0"
"21.02.2002","4797.93","4868.13","4788.4","4850.73","0"
"22.02.2002","4846.67","4846.67","4730.15","4745.58","0"
"25.02.2002","4758.83","4867.09","4731.41","4863.54","0"
"26.02.2002","4863.34","4937.02","4860.27","4897.75","0"
"27.02.2002","4913.0","5003.68","4913.0","4960.22","0"
"28.02.2002","4945.14","5072.43","4926.62","5039.08","0"
"01.03.2002","5025.96","5116.14","5003.06","5097.41","0"
"04.03.2002","5107.87","5265.35","5107.87","5245.84","0"
"05.03.2002","5245.71","5284.39","5208.86","5228.67","0"
"06.03.2002","5223.85","5296.95","5197.32","5285.26","0"
"07.03.2002","5293.48","5370.45","5267.79","5289.43","0"
"08.03.2002","5293.18","5376.23","5288.87","5359.55","0"
"11.03.2002","5360.04","5401.06","5298.48","5340.67","0"
"12.03.2002","5338.74","5338.74","5245.18","5275.81","0"
"13.03.2002","5276.78","5335.27","5238.8","5245.99","0"
"14.03.2002","5245.8","5293.48","5233.66","5276.87","0"
"15.03.2002","5270.86","5403.28","5253.16","5401.11","0"
"18.03.2002","5399.15","5465.29","5392.13","5426.04","0"
"19.03.2002","5430.71","5467.31","5413.06","5462.55","0"
"20.03.2002","5453.95","5453.95","5355.32","5364.7","0"
"21.03.2002","5357.23","5387.87","5312.03","5348.68","0"
"22.03.2002","5348.33","5401.82","5331.0","5366.13","0"
"25.03.2002","5361.2","5400.43","5306.44","5317.38","0"
"26.03.2002","5314.02","5398.8","5289.93","5390.59","0"
"27.03.2002","5384.68","5388.68","5332.84","5348.0","0"
"28.03.2002","5350.26","5424.52","5350.26","5397.29","0"
"02.04.2002","5379.64","5379.64","5289.8","5311.08","0"
"03.04.2002","5293.37","5322.55","5266.06","5281.84","0"
"04.04.2002","5284.2","5290.12","5211.74","5254.95","0"
"05.04.2002","5250.48","5293.28","5235.1","5260.53","0"
"08.04.2002","5261.37","5261.37","5128.02","5180.33","0"
"09.04.2002","5194.09","5228.22","5166.24","5170.25","0"
"10.04.2002","5169.99","5274.28","5139.01","5265.36","0"
"11.04.2002","5270.35","5290.87","5162.07","5162.96","0"
"12.04.2002","5165.31","5211.82","5148.85","5189.65","0"
"15.04.2002","5194.94","5244.2","5167.19","5244.2","0"
"16.04.2002","5250.19","5343.88","5246.98","5343.88","0"
"17.04.2002","5357.91","5378.27","5311.23","5318.55","0"
"18.04.2002","5316.53","5372.46","5194.18","5262.88","0"
"19.04.2002","5263.48","5288.84","5222.22","5284.55","0"
"22.04.2002","5285.42","5285.42","5173.68","5205.48","0"
"23.04.2002","5211.73","5246.18","5147.87","5192.1","0"
"24.04.2002","5187.13","5220.58","5144.19","5160.14","0"
"25.04.2002","5158.66","5166.98","5012.86","5054.41","0"
"26.04.2002","5064.79","5097.85","4984.62","5000.38","0"
"29.04.2002","4994.2","5008.04","4945.42","5008.04","0"
"30.04.2002","5007.24","5041.2","4929.35","5041.2","0"
"02.05.2002","5043.01","5066.97","4952.16","4964.56","0"
"03.05.2002","4958.78","5021.74","4872.19","4882.77","0"
"06.05.2002","4884.03","4926.78","4876.58","4880.67","0"
"07.05.2002","4875.35","4892.43","4773.49","4872.41","0"
"08.05.2002","4878.74","5028.59","4878.74","5028.59","0"
"09.05.2002","5023.98","5026.09","4952.41","4966.48","0"
"10.05.2002","4961.03","4964.14","4849.09","4871.7","0"
"13.05.2002","4861.15","4988.4","4832.86","4975.48","0"
"14.05.2002","4981.88","5068.42","4956.01","5049.08","0"
"15.05.2002","5062.1","5085.21","5001.42","5072.39","0"
"16.05.2002","5066.83","5101.12","5032.08","5047.45","0"
"17.05.2002","5057.96","5126.33","5021.91","5036.41","0"
"20.05.2002","5046.17","5059.42","4984.54","4998.99","0"
"21.05.2002","4993.43","5057.82","4948.05","4984.61","0"
"22.05.2002","4971.31","4996.57","4889.33","4919.5","0"
"23.05.2002","4925.05","4952.14","4859.54","4879.5","0"
"24.05.2002","4890.46","4937.48","4880.55","4899.13","0"
"27.05.2002","4896.84","4972.21","4896.84","4961.54","0"
"28.05.2002","4969.35","5016.11","4892.75","4918.58","0"
"29.05.2002","4914.54","4914.54","4855.25","4881.8","0"
"30.05.2002","4873.6","4873.6","4741.95","4761.96","0"
"31.05.2002","4765.92","4859.01","4765.92","4818.3","0"
"03.06.2002","4818.07","4850.38","4725.88","4747.95","0"
"04.06.2002","4731.24","4731.24","4580.92","4625.79","0"
"05.06.2002","4632.49","4685.07","4602.15","4624.31","0"
"06.06.2002","4634.22","4716.35","4617.43","4657.52","0"
"07.06.2002","4630.43","4630.43","4513.0","4610.18","0"
"10.06.2002","4617.19","4659.22","4544.77","4589.26","0"
"11.06.2002","4587.1","4686.13","4555.17","4606.09","0"
"12.06.2002","4599.06","4599.06","4480.99","4510.19","0"
"13.06.2002","4517.44","4584.57","4441.65","4470.14","0"
"14.06.2002","4464.93","4464.93","4252.86","4303.85","0"
"17.06.2002","4317.84","4483.29","4317.84","4475.1","0"
"18.06.2002","4481.02","4503.8","4398.73","4433.85","0"
"19.06.2002","4423.83","4423.83","4321.9","4354.82","0"
"20.06.2002","4352.31","4371.0","4199.85","4245.68","0"
"21.06.2002","4244.24","4312.12","4153.31","4232.4","0"
"24.06.2002","4233.87","4297.98","4045.52","4127.21","0"
"25.06.2002","4129.46","4260.09","4129.46","4202.97","0"
"26.06.2002","4187.12","4187.12","3946.7","4099.05","0"
"27.06.2002","4103.62","4259.43","4103.62","4259.43","0"
"28.06.2002","4275.29","4388.27","4275.29","4382.56","0"
"01.07.2002","4377.1","4443.69","4318.23","4366.81","0"
"02.07.2002","4359.17","4359.17","4163.8","4195.95","0"
"03.07.2002","4202.29","4252.49","4101.58","4138.15","0"
"04.07.2002","4140.43","4258.62","4140.43","4258.62","0"
"05.07.2002","4268.23","4483.03","4268.23","4483.03","0"
"08.07.2002","4475.89","4476.15","4393.28","4442.33","0"
"09.07.2002","4445.93","4480.49","4341.85","4369.76","0"
"10.07.2002","4352.77","4354.23","4188.64","4190.22","0"
"11.07.2002","4179.79","4179.79","4039.23","4118.5","0"
"12.07.2002","4121.02","4249.77","4075.25","4130.8","0"
"15.07.2002","4124.53","4142.65","3912.51","3912.51","0"
"16.07.2002","3913.12","4052.06","3825.54","3977.75","0"
"17.07.2002","3978.97","4105.69","3899.51","4092.82","0"
"18.07.2002","4095.44","4152.45","4031.91","4100.75","0"
"19.07.2002","4092.96","4092.96","3875.84","3891.88","0"
"22.07.2002","3888.11","3888.11","3638.51","3691.43","0"
"23.07.2002","3711.3","3810.51","3512.46","3515.83","0"
"24.07.2002","3515.57","3641.07","3265.96","3632.66","0"
"25.07.2002","3632.9","3726.58","3472.84","3520.46","0"
"26.07.2002","3526.29","3581.99","3368.29","3579.0","0"
"29.07.2002","3584.51","3859.78","3584.51","3859.78","0"
"30.07.2002","3852.93","3878.94","3741.79","3878.94","0"
"31.07.2002","3876.8","3945.38","3700.14","3700.14","0"
"01.08.2002","3699.31","3806.97","3545.28","3606.45","0"
"02.08.2002","3601.71","3624.23","3496.49","3532.49","0"
"05.08.2002","3533.3","3536.05","3327.96","3332.65","0"
"06.08.2002","3319.77","3601.57","3235.38","3568.64","0"
"07.08.2002","3570.11","3632.47","3440.57","3465.54","0"
"08.08.2002","3473.48","3679.26","3473.48","3679.26","0"
"09.08.2002","3682.74","3760.86","3607.53","3760.86","0"
"12.08.2002","3750.26","3750.26","3639.46","3647.13","0"
"13.08.2002","3660.4","3703.55","3553.12","3683.21","0"
"14.08.2002","3677.54","3677.54","3542.06","3589.92","0"
"15.08.2002","3591.48","3722.93","3591.48","3665.74","0"
"16.08.2002","3665.67","3703.87","3576.01","3684.69","0"
"19.08.2002","3681.67","3846.72","3628.46","3837.67","0"
"20.08.2002","3842.41","3868.86","3765.08","3768.51","0"
"21.08.2002","3770.75","3903.75","3770.75","3868.17","0"
"22.08.2002","3873.55","3930.96","3855.94","3906.55","0"
"23.08.2002","3911.22","3924.3","3815.28","3828.26","0"
"26.08.2002","3830.08","3899.6","3749.93","3783.84","0"
"27.08.2002","3791.43","3900.11","3770.66","3851.34","0"
"28.08.2002","3836.08","3836.08","3682.31","3682.84","0"
"29.08.2002","3681.29","3697.54","3580.91","3660.95","0"
"30.08.2002","3658.67","3720.5","3603.04","3712.94","0"
"02.09.2002","3698.69","3698.69","3602.37","3609.41","0"
"03.09.2002","3609.03","3609.03","3398.99","3398.99","0"
"04.09.2002","3396.8","3463.05","3348.63","3425.9","0"
"05.09.2002","3429.48","3466.68","3301.81","3354.71","0"
"06.09.2002","3361.67","3486.51","3352.1","3485.68","0"
"09.09.2002","3480.57","3480.57","3383.68","3429.22","0"
"10.09.2002","3437.11","3515.52","3437.11","3494.69","0"
"11.09.2002","3507.5","3615.59","3467.22","3584.69","0"
"12.09.2002","3573.22","3573.22","3421.87","3421.87","0"
"13.09.2002","3406.58","3406.58","3275.28","3361.28","0"
"16.09.2002","3359.33","3378.11","3288.22","3319.05","0"
"17.09.2002","3321.76","3445.59","3243.81","3289.13","0"
"18.09.2002","3277.41","3277.41","3111.01","3124.92","0"
"19.09.2002","3136.33","3162.07","3007.47","3007.47","0"
"20.09.2002","3001.88","3093.22","2956.56","3065.73","0"
"23.09.2002","3063.44","3106.09","2890.3","2914.25","0"
"24.09.2002","2913.16","2959.49","2774.36","2873.21","0"
"25.09.2002","2872.98","2979.6","2806.83","2962.5","0"
"26.09.2002","2963.12","3058.87","2932.85","3020.6","0"
"27.09.2002","3020.71","3050.77","2888.45","2918.9","0"
"30.09.2002","2906.6","2906.6","2719.49","2769.03","0"
"01.10.2002","2772.96","2894.93","2729.57","2865.23","0"
"02.10.2002","2866.26","2974.34","2817.36","2926.74","0"
"03.10.2002","2923.55","2939.69","2809.84","2813.3","0"
"04.10.2002","2812.15","2847.42","2677.61","2714.62","0"
"07.10.2002","2710.33","2710.33","2621.86","2667.39","0"
"08.10.2002","2679.02","2723.37","2542.65","2622.09","0"
"09.10.2002","2617.54","2620.0","2519.3","2597.88","0"
"10.10.2002","2593.26","2733.19","2548.4","2733.19","0"
"11.10.2002","2731.84","2930.74","2714.41","2930.74","0"
"14.10.2002","2928.63","2928.63","2793.93","2850.11","0"
"15.10.2002","2856.58","3048.27","2856.58","3048.27","0"
"16.10.2002","3038.18","3106.29","2966.44","3008.93","0"
"17.10.2002","3021.74","3187.27","3018.09","3172.46","0"
"18.10.2002","3172.34","3226.25","3083.46","3163.67","0"
"21.10.2002","3151.94","3282.67","3096.12","3282.67","0"
"22.10.2002","3269.8","3299.01","3141.6","3155.97","0"
"23.10.2002","3164.58","3232.98","2983.64","3015.42","0"
"24.10.2002","3027.36","3129.57","3020.05","3090.01","0"
"25.10.2002","3089.71","3119.71","3018.74","3102.01","0"
"28.10.2002","3105.29","3235.66","3105.29","3198.96","0"
"29.10.2002","3188.72","3188.72","3010.74","3022.01","0"
"30.10.2002","3024.9","3140.39","2999.6","3113.59","0"
"31.10.2002","3115.76","3216.27","3086.62","3152.85","0"
"01.11.2002","3152.19","3174.01","3056.22","3165.16","0"
"04.11.2002","3167.49","3330.94","3167.49","3327.94","0"
"05.11.2002","3318.17","3395.53","3268.13","3351.32","0"
"06.11.2002","3356.06","3443.49","3280.9","3298.84","0"
"07.11.2002","3298.51","3334.51","3130.44","3155.66","0"
"08.11.2002","3157.91","3174.39","3072.81","3079.1","0"
"11.11.2002","3076.25","3076.25","3005.43","3042.06","0"
"12.11.2002","3040.14","3129.66","3024.97","3115.88","0"
"13.11.2002","3096.7","3121.32","2987.85","3066.42","0"
"14.11.2002","3063.3","3191.67","3035.72","3188.39","0"
"15.11.2002","3195.99","3232.07","3151.61","3191.76","0"
"18.11.2002","3195.97","3262.08","3185.06","3218.36","0"
"19.11.2002","3205.76","3221.98","3144.78","3206.93","0"
"20.11.2002","3210.22","3224.78","3117.02","3212.99","0"
"21.11.2002","3216.54","3304.83","3216.54","3304.63","0"
"22.11.2002","3302.68","3337.34","3278.0","3320.88","0"
"25.11.2002","3322.78","3365.59","3278.59","3299.24","0"
"26.11.2002","3299.61","3333.53","3183.3","3191.63","0"
"27.11.2002","3184.47","3346.14","3148.94","3346.14","0"
"28.11.2002","3342.58","3376.99","3305.44","3360.76","0"
"29.11.2002","3361.06","3403.4","3320.32","3320.32","0"
"02.12.2002","3332.73","3476.83","3332.73","3380.2","0"
"03.12.2002","3389.13","3410.95","3278.63","3280.49","0"
"04.12.2002","3275.8","3331.14","3235.58","3320.75","0"
"05.12.2002","3327.75","3386.27","3189.12","3224.74","0"
"06.12.2002","3221.68","3245.76","3108.76","3207.53","0"
"09.12.2002","3206.36","3223.42","3065.57","3065.57","0"
"10.12.2002","3062.87","3173.96","3062.87","3167.99","0"
"11.12.2002","3166.46","3212.62","3134.37","3196.05","0"
"12.12.2002","3193.59","3208.59","3098.26","3111.88","0"
"13.12.2002","3110.79","3122.53","3034.12","3077.06","0"
"16.12.2002","3074.51","3205.29","3029.74","3205.29","0"
"17.12.2002","3209.65","3222.4","3136.09","3139.97","0"
"18.12.2002","3136.04","3136.04","3022.69","3022.69","0"
"19.12.2002","3031.98","3099.32","2925.87","2961.41","0"
"20.12.2002","2970.28","3039.12","2948.56","3024.22","0"
"23.12.2002","3022.31","3048.29","2961.78","3000.84","0"
"27.12.2002","2996.67","2996.67","2840.0","2840.0","0"
"30.12.2002","2838.87","2900.95","2836.01","2892.63","0"
"02.01.2003","2898.68","3105.04","2898.68","3105.04","0"
"03.01.2003","3098.89","3124.86","3070.03","3092.94","0"
"06.01.2003","3101.17","3157.25","3033.77","3157.25","0"
"07.01.2003","3156.56","3156.56","3069.11","3112.77","0"
"08.01.2003","3108.02","3108.02","2993.0","2993.0","0"
"09.01.2003","3000.24","3043.64","2932.93","3037.68","0"
"10.01.2003","3037.8","3093.78","2986.75","3037.33","0"
"13.01.2003","3039.91","3127.12","3039.91","3060.65","0"
"14.01.2003","3063.49","3141.33","3055.29","3098.72","0"
"15.01.2003","3107.61","3145.66","3036.94","3049.4","0"
"16.01.2003","3047.24","3080.27","3023.32","3054.11","0"
"17.01.2003","3047.11","3047.11","2918.26","2918.82","0"
"20.01.2003","2927.58","2966.78","2892.93","2893.55","0"
"21.01.2003","2900.88","2955.75","2860.34","2870.57","0"
"22.01.2003","2866.35","2897.48","2765.56","2803.25","0"
"23.01.2003","2804.13","2862.59","2776.72","2811.22","0"
"24.01.2003","2813.13","2827.43","2714.89","2717.82","0"
"27.01.2003","2716.42","2728.28","2615.67","2643.8","0"
"28.01.2003","2649.96","2705.22","2616.04","2671.36","0"
"29.01.2003","2667.69","2743.1","2563.92","2706.57","0"
"30.01.2003","2711.84","2742.92","2665.52","2693.78","0"
"31.01.2003","2687.72","2753.26","2622.41","2747.83","0"
"03.02.2003","2750.4","2802.93","2735.58","2751.99","0"
"04.02.2003","2750.04","2750.04","2618.14","2632.98","0"
"05.02.2003","2626.85","2738.11","2584.88","2725.88","0"
"06.02.2003","2714.12","2720.18","2617.66","2649.0","0"
"07.02.2003","2649.02","2671.7","2561.73","2569.34","0"
"10.02.2003","2573.26","2593.0","2528.9","2586.09","0"
"11.02.2003","2593.15","2664.16","2584.68","2627.0","0"
"12.02.2003","2621.45","2621.45","2565.02","2571.25","0"
"13.02.2003","2566.95","2599.44","2535.04","2555.27","0"
"14.02.2003","2558.25","2711.59","2558.25","2674.46","0"
"17.02.2003","2683.48","2722.3","2679.95","2708.97","0"
"18.02.2003","2707.57","2750.08","2673.91","2740.14","0"
"19.02.2003","2734.81","2734.81","2616.91","2624.65","0"
"20.02.2003","2631.48","2669.49","2575.95","2591.26","0"
"21.02.2003","2591.68","2648.87","2565.14","2648.87","0"
"24.02.2003","2648.49","2648.55","2571.35","2571.35","0"
"25.02.2003","2563.37","2563.37","2448.98","2485.5","0"
"26.02.2003","2488.92","2518.85","2433.15","2450.2","0"
"27.02.2003","2453.34","2513.41","2435.64","2513.22","0"
"28.02.2003","2508.89","2581.48","2480.72","2547.05","0"
"03.03.2003","2553.74","2600.76","2535.3","2549.65","0"
"04.03.2003","2541.81","2541.81","2477.06","2501.03","0"
"05.03.2003","2495.46","2540.06","2456.4","2498.02","0"
"06.03.2003","2500.64","2531.63","2433.32","2437.51","0"
"07.03.2003","2433.72","2467.57","2393.59","2431.66","0"
"10.03.2003","2437.32","2447.98","2328.81","2329.04","0"
"11.03.2003","2324.01","2348.08","2258.57","2305.3","0"
"12.03.2003","2300.11","2319.65","2188.75","2202.96","0"
"13.03.2003","2203.97","2354.31","2203.97","2354.31","0"
"14.03.2003","2356.36","2482.14","2356.36","2403.19","0"
"17.03.2003","2398.11","2520.54","2327.87","2487.12","0"
"18.03.2003","2490.78","2624.98","2490.78","2584.61","0"
"19.03.2003","2576.96","2675.02","2524.52","2615.22","0"
"20.03.2003","2607.76","2657.5","2551.91","2604.85","0"
"21.03.2003","2607.7","2731.57","2603.85","2715.06","0"
"24.03.2003","2712.62","2712.62","2548.37","2548.37","0"
"25.03.2003","2541.79","2636.72","2481.71","2636.1","0"
"26.03.2003","2634.89","2680.53","2579.33","2579.33","0"
"27.03.2003","2583.27","2589.68","2511.96","2584.05","0"
"28.03.2003","2580.96","2581.65","2498.29","2520.84","0"
"31.03.2003","2511.99","2511.99","2396.6","2423.87","0"
"01.04.2003","2426.24","2473.94","2395.72","2450.19","0"
"02.04.2003","2462.21","2589.35","2462.21","2589.35","0"
"03.04.2003","2582.95","2644.96","2557.19","2569.81","0"
"04.04.2003","2573.16","2656.25","2553.67","2654.07","0"
"07.04.2003","2654.76","2814.39","2654.44","2808.94","0"
"08.04.2003","2798.74","2809.17","2740.61","2767.79","0"
"09.04.2003","2756.62","2824.99","2696.32","2734.1","0"
"10.04.2003","2730.97","2763.65","2685.8","2697.1","0"
"11.04.2003","2700.61","2797.42","2700.61","2733.95","0"
"14.04.2003","2741.66","2787.38","2700.33","2776.78","0"
"15.04.2003","2792.06","2867.64","2792.06","2834.12","0"
"16.04.2003","2843.33","2915.69","2824.68","2824.68","0"
"17.04.2003","2820.35","2899.98","2801.17","2899.78","0"
"22.04.2003","2898.36","2965.21","2843.8","2960.96","0"
"23.04.2003","2968.8","3000.76","2932.73","2974.4","0"
"24.04.2003","2967.62","2969.95","2881.04","2891.62","0"
"25.04.2003","2892.46","2909.14","2828.84","2838.23","0"
"28.04.2003","2834.46","2953.92","2821.35","2953.92","0"
"29.04.2003","2958.12","3004.79","2908.96","2908.96","0"
"30.04.2003","2914.47","2967.08","2914.02","2942.04","0"
"02.05.2003","2938.72","2986.0","2888.46","2986.0","0"
"05.05.2003","2991.74","3039.26","2978.71","3013.04","0"
"06.05.2003","3002.4","3066.95","2977.62","3066.95","0"
"07.05.2003","3063.41","3068.08","2992.79","3005.64","0"
"08.05.2003","3005.12","3016.57","2884.51","2886.08","0"
"09.05.2003","2892.63","2956.59","2861.7","2956.59","0"
"12.05.2003","2961.14","2972.72","2871.61","2937.26","0"
"13.05.2003","2941.57","2951.99","2883.31","2909.95","0"
"14.05.2003","2906.95","2960.23","2888.2","2926.03","0"
"15.05.2003","2926.79","2989.38","2902.52","2989.38","0"
"16.05.2003","2987.45","3029.49","2952.18","2989.08","0"
"19.05.2003","2976.38","2976.38","2841.02","2850.68","0"
"20.05.2003","2848.19","2875.4","2820.41","2838.93","0"
"21.05.2003","2841.33","2853.04","2773.77","2827.25","0"
"22.05.2003","2826.47","2865.21","2817.63","2865.21","0"
"23.05.2003","2867.1","2886.07","2804.13","2822.83","0"
"26.05.2003","2821.54","2855.28","2812.4","2828.28","0"
"27.05.2003","2827.66","2875.14","2769.45","2873.6","0"
"28.05.2003","2885.53","2958.21","2885.53","2919.54","0"
"29.05.2003","2914.18","2968.43","2897.1","2906.71","0"
"30.05.2003","2907.73","2997.62","2906.42","2982.68","0"
"02.06.2003","2990.93","3066.04","2990.93","3064.56","0"
"03.06.2003","3062.86","3062.86","3003.16","3026.82","0"
"04.06.2003","3030.29","3099.82","3020.16","3080.02","0"
"05.06.2003","3086.65","3106.27","3020.46","3039.76","0"
"06.06.2003","3054.99","3146.91","3054.99","3127.46","0"
"09.06.2003","3124.59","3132.76","3075.19","3094.76","0"
"10.06.2003","3088.61","3149.44","3076.77","3140.34","0"
"11.06.2003","3145.52","3191.33","3133.65","3178.15","0"
"12.06.2003","3180.61","3253.7","3180.61","3219.47","0"
"13.06.2003","3220.82","3246.14","3157.29","3168.71","0"
"16.06.2003","3156.8","3264.5","3122.4","3264.5","0"
"17.06.2003","3276.16","3321.5","3264.1","3286.48","0"
"18.06.2003","3280.04","3316.07","3263.33","3304.15","0"
"19.06.2003","3304.24","3324.44","3217.46","3247.11","0"
"20.06.2003","3237.23","3267.67","3218.05","3238.98","0"
"23.06.2003","3236.96","3246.25","3173.18","3186.39","0"
"24.06.2003","3185.18","3228.37","3165.25","3217.34","0"
"25.06.2003","3217.23","3237.48","3180.03","3198.82","0"
"26.06.2003","3194.98","3246.67","3157.7","3241.22","0"
"27.06.2003","3251.87","3263.12","3207.13","3224.66","0"
"30.06.2003","3228.81","3271.31","3181.76","3220.58","0"
"01.07.2003","3217.21","3217.21","3119.35","3146.55","0"
"02.07.2003","3148.1","3243.04","3148.1","3241.04","0"
"03.07.2003","3237.05","3261.58","3196.73","3241.92","0"
"04.07.2003","3237.8","3243.73","3213.61","3239.61","0"
"07.07.2003","3244.94","3359.01","3244.94","3332.87","0"
"08.07.2003","3335.0","3363.43","3308.79","3344.46","0"
"09.07.2003","3343.13","3358.06","3299.74","3322.43","0"
"10.07.2003","3322.04","3322.04","3255.89","3269.84","0"
"11.07.2003","3264.58","3332.12","3245.45","3326.51","0"
"14.07.2003","3335.12","3404.47","3333.97","3396.07","0"
"15.07.2003","3391.84","3429.89","3372.5","3384.69","0"
"16.07.2003","3385.18","3430.76","3358.68","3387.64","0"
